grenitréð	grenitré	nheog
þessi	þessi	fahfo
jólin	jól	nhfog
.	.	pl

Í	í	af
staðinn	staður	nkeog
fyrir	fyrir	af
hið	hinn	gheo
hefðbundna	hefðbundinn	lheovf
jólatré	jólatré	nheo
föndraði	föndra	sfg3eþ
hún	hún	fpven
sitt	sinn	feheo
eigið	eiginn	lheosf
tré	tré	nheo
úr	úr	af
hænsnaneti	hænsnanet	nheþ
og	og	c
gömlu	gamall	lheþsf
jólaskrauti	jólaskraut	nheþ
.	.	pl

Gjörið	gjöra	sbg2fn
svo	svo	aa
vel	vel	aa
og	og	c
fáið	fá	sbg2fn
ykkur	þú	fp2fþ
sæti	sæti	nhfo
Þegar	þegar	c
góða	góður	lveosf
veislu	veisla	nveo
gjöra	gjöra	sng
skal	skulu	sfg3en
er	vera	sfg3en
auðvelt	auðveldur	lhensf
að	að	cn
skapa	skapa	sng
skemmtilega	skemmtilegur	lveosf
stemningu	stemning	nveo
með	með	af
glæsilegu	glæsilegur	lheþsf
veisluborði	veisluborð	nheþ
.	.	pl

Margir	margur	lkfnsf
láta	láta	sfg3fn
duga	duga	sng
að	að	cn
leggja	leggja	sng
stell	stell	nheo
og	og	c
girnileg	girnilegur	lhfosf
matarílát	matarílát	nhfo
á	á	af
jólaborðið	jólaborð	nheog
.	.	pl

En	en	c
svo	svo	aa
eru	vera	sfg3fn
það	það	fphen
hinir	hinn	fakfn
sem	sem	ct
hafa	hafa	sfg3fn
ákaflega	ákaflega	aa
gaman	gaman	nheo
af	af	af
því	það	fpheþ
að	að	cn
skreyta	skreyta	sng
jólaborðið	jólaborð	nheog
hátt	hátt	aa
og	og	c
lágt	lágt	aa
með	með	af
ýmsum	ýmis	fokfþ
munum	munur	nkfþ
,	,	pk
keyptum	keyptur	lkfþsf
eða	eða	c
heimagerðum	heimagerður	lkfþsf
.	.	pl

Það	það	fphen
skapar	skapa	sfg3en
óneitanlega	óneitanlega	aa
hátíðlega	hátíðlegur	lveosf
stemningu	stemning	nveo
að	að	cn
leggja	leggja	sng
sem	sem	c
mesta	mikill	lveose
alúð	alúð	nveo
í	í	af
veisluborðið	veisluborð	nheog
.	.	pl

Hægt	hægur	lhensf
er	vera	sfg3en
að	að	cn
nota	nota	sng
tilbúnar	tilbúinn	lvfosf
skreytingar	skreyting	nvfo
,	,	pk
glæsilega	glæsilegur	lkfosf
vasa	vasi	nkfo
eða	eða	c
kertastjaka	kertastjaki	nkfo
,	,	pk
glitrandi	glitrandi	lheoof
skraut	skraut	nheo
og	og	c
tignarleg	tignarlegur	lhfosf
kerti	kerti	nhfo
.	.	pl

Ágætt	ágætur	lhensf
er	vera	sfg3en
að	að	cn
leggja	leggja	sng
upp	upp	aa
með	með	af
litaþema	litaþema	nheo
og	og	c
stíl	stíll	nkeo
og	og	c
arka	arka	sng
svo	svo	aa
í	í	af
búðir	búð	nvfo
og	og	c
velja	velja	sng
fallega	fallegur	lkfosf
muni	munur	nkfo
sem	sem	ct
gera	gera	sng
munu	munu	sfg3fn
jólamatinn	jólamatur	nkeog
enn	enn	aa
girnilegri	girnilegur	lkeovm
fyrir	fyrir	af
vikið	vik	nheog
.	.	pl

Úr	úr	af
nægu	nægur	lheþsf
er	vera	sfg3en
að	að	cn
velja	velja	sng
og	og	c
um	um	af
að	að	cn
gera	gera	sng
að	að	cn
láta	láta	sng
hugmyndaflugið	hugmyndaflug	nheog
taka	taka	sng
stjórnina	stjórn	nveog
og	og	c
leyfa	leyfa	sng
útkomunni	útkoma	nveþg
að	að	cn
koma	koma	sng
á	á	af
óvart	óvar	lheosf
.	.	pl

Góðar	góður	lvfosf
stundir	stund	nvfo
.	.	pl

-	-	pa
jóa	Jói	x

Góð	góður	lvensf
svunta	svunta	nven
er	vera	sfg3en
gulli	gull	nheþ
betri	góður	lvenvm
þegar	þegar	c
kemur	koma	sfg3en
að	að	af
eldamennskunni	eldamennska	nveþg
.	.	pl

Margt	margur	lhensf
getur	geta	sfg3en
gengið	ganga	sþghen
á	á	aa
í	í	af
eldhúsinu	eldhús	nheþg
og	og	c
sletturnar	sletta	nvfng
eiga	eiga	sfg3fn
til	til	af
að	að	cn
ferðast	ferðast	snm
þangað	þangað	aa
sem	sem	c
kokkurinn	kokkur	nkeng
ætlaði	ætla	sfg3eþ
þeim	hún	fpvfþ
síst	síður	aae
.	.	pl

Svuntan	svunta	nveng
veitir	veita	sfg3en
því	því	aa
vörn	vörn	nveo
fyrir	fyrir	af
fötin	fat	nhfog
og	og	c
tryggir	tryggja	sfg3en
að	að	c
kokkurinn	kokkur	nkeng
gangi	ganga	svg3en
hreinn	hreinn	lkensf
frá	frá	af
verkinu	verk	nheþg
.	.	pl

Auk	auk	af
þess	það	fphee
er	vera	sfg3en
miklu	mikill	lheþsf
skemmtilegra	skemmtilegur	lhenvm
að	að	cn
elda	elda	sng
og	og	c
baka	baka	sng
með	með	af
fallega	fallegur	lveosf
svuntu	svunta	nveo
um	um	af
sig	sig	fpkeo
því	það	fpheþ
það	það	fphen
gerir	gera	sfg3en
mann	maður	nkeo
svo	svo	aa
heimilislegan	heimilislegur	lkeosf
.	.	pl

-	-	pa
jóa	Jói	x

Skemmtilegri	skemmtilegur	lvenvm
eldamennska	eldamennska	nven
Svunta	svunta	nven
er	vera	sfg3en
bæði	bæði	c
gagnleg	gagnlegur	lvensf
í	í	af
eldamennskunni	eldamennska	nveþg
ásamt	ásamt	af
því	það	fpheþ
að	að	c
hún	hún	fpven
gefur	gefa	sfg3en
lífinu	líf	nheþg
lit	litur	nkeo
.	.	pl

Inn	inn	aa
árið	ár	nheog
2006	2006	ta
Veggfóður	veggfóður	nhen
Vinsældir	vinsæld	nvfn
þess	það	fphee
náðu	ná	sfg3fþ
nýjum	nýr	lvfþsf
hæðum	hæð	nvfþ
á	á	af
þessu	þessi	faheþ
ári	ár	nheþ
og	og	c
varð	verða	sfg3eþ
skyndilega	skyndilega	aa
hægt	hægur	lhensf
að	að	cn
kaupa	kaupa	sng
veggfóður	veggfóður	nheo
víða	víða	aa
í	í	af
íslenskum	íslenskur	lvfþsf
verslunum	verslun	nvfþ
.	.	pl

Stór	stór	lhfnsf
mynstur	mynstur	nhfn
og	og	c
litir	litur	nkfn
sjöunda	sjöundi	lkeevf
áratugarins	áratugur	nkeeg
voru	vera	sfg3fþ
ráðandi	ráðandi	lhfnof
í	í	af
veggfóðri	veggfóður	nheþ
ásamt	ásamt	af
svörtu	svartur	lheþsf
og	og	c
hvítu	hvítur	lheþsf
mynstri	mynstur	nheþ
.	.	pl

Svartur	svartur	lkensf
Heitasti	heitur	lkenve
liturinn	litur	nkeng
á	á	af
þessu	þessi	faheþ
ári	ár	nheþ
var	vera	sfg3eþ
án	án	af
efa	efi	nkee
svarti	svartur	lkenvf
liturinn	litur	nkeng
sem	sem	ct
teygði	teygja	sfg3eþ
anga	angi	nkfo
sína	sinn	fekfo
víða	víða	aa
og	og	c
má	mega	sfg3en
meðal	meðal	af
annars	annar	fohee
má	mega	sfg3en
sjá	sjá	sng
svört	svartur	lhfosf
jólatré	jólatré	nhfo
í	í	af
ár	ár	nheo
.	.	pl

Arne	Arne	n----s
Jacobsen	Jacobsen	n----s
Stóllinn	stóll	nkeng
hans	hann	fpkee
,	,	pk
sjöan	sjöa	nveng
,	,	pk
virðist	virða	sfm3en
hafa	hafa	sng
ratað	rata	sþghen
inn	inn	aa
á	á	af
annað	annar	foheo
hvert	hver	foheo
heimili	heimili	nheo
ásamt	ásamt	af
egginu	egg	nheþg
og	og	c
maurnum	maur	nkeþg
,	,	pk
enda	enda	c
sígild	sígildur	lvensf
hönnun	hönnun	nven
sem	sem	ct
mun	munu	sfg3en
lifa	lifa	sng
af	af	aa
alla	allur	fokfo
tískustrauma	tískustraumar	nkfo
.	.	pl

Blóm	blóm	nhfn
Geislaskorin	geislaskorinn	lhfnsf
blóm	blóm	nhfn
og	og	c
blómamynstur	blómamynstur	nhfn
á	á	af
glösum	glas	nhfþ
,	,	pk
textíl	textíll	nkeþ
,	,	pk
leirtaui	leirtau	nheþ
og	og	c
ljósum	ljós	nhfþ
.	.	pl

Grá	grár	lvensf
málning	málning	nven
Grár	grár	lkensf
litur	litur	nken
á	á	af
einum	einn	tfkeþ
vegg	veggur	nkeþ
var	vera	sfg3eþ
mikið	mikið	aa
í	í	af
tísku	tíska	nveþ
á	á	af
þessu	þessi	faheþ
ári	ár	nheþ
ásamt	ásamt	af
ljósum	ljós	lkfþsf
litum	litur	nkfþ
.	.	pl

Hönnun	hönnun	nven
Áhugi	áhugi	nken
Íslendinga	Íslendingur	nkfe-s
á	á	af
hönnun	hönnun	nveþ
hefur	hafa	sfg3en
aukist	auka	sþmhen
til	til	af
muna	munur	nkfe
og	og	c
í	í	af
ár	ár	nheo
voru	vera	sfg3fþ
margar	margur	lvfnsf
nýjar	nýr	lvfnsf
verslanir	verslun	nvfn
opnaðar	opna	sþgvfn
sem	sem	ct
selja	selja	sfg3fn
heimsþekkta	heimsþekktur	lveosf
hönnun	hönnun	nveo
.	.	pl

Í	í	af
kjölfarið	kjölfar	nheog
fylltust	fylla	sfm3fþ
sum	sumur	fohfn
heimili	heimili	nhfn
af	af	af
húsgögnum	húsgagn	nhfþ
sem	sem	ct
áttu	eiga	sfg3fþ
sér	sig	fphfþ
öll	allur	fohfn
nafn	nafn	nheo
.	.	pl

Inn	inn	aa
árið	ár	nheog
2007	2007	ta
Gylltur	gylltur	lkensf
Litur	litur	nken
sem	sem	ct
hefur	hafa	sfg3en
heltekið	heltaka	sþghen
fatatískuna	fatatíska	nveog
og	og	c
er	vera	sfg3en
bara	bara	aa
tímaspursmál	tímaspursmál	nhen
hvenær	hvenær	aa
hann	hann	fpken
gerir	gera	sfg3en
það	það	fpheo
sama	samur	fbheo
á	á	af
heimilinu	heimili	nheþg
.	.	pl

Ríkidæmi	ríkidæmi	nhen
Sem	sem	ct
þýðir	þýða	sfg3en
flauel	flauel	nhen
,	,	pk
mjúkar	mjúkur	lvfnsf
mottur	motta	nvfn
,	,	pk
veggfóður	veggfóður	nhen
,	,	pk
gull	gull	nhen
,	,	pk
leður	leður	nhen
og	og	c
kristall	kristall	nken
.	.	pl

Tekk	tekk	nhen
Tekkhúsgögn	tekkhúsgagn	nhfn
hafa	hafa	sfg3fn
hægt	hægt	aa
og	og	c
rólega	rólega	aa
verið	vera	sþghen
að	að	cn
sækja	sækja	sng
í	í	af
sig	sig	fphfo
veðrið	veður	nheog
og	og	c
er	vera	sfg3en
líklegt	líklegur	lhensf
að	að	c
það	það	fphen
haldi	halda	svg3en
áfram	áfram	aa
á	á	af
næsta	næstur	lheþve
ári	ár	nheþ
.	.	pl

Gulur	gulur	lkensf
Litur	litur	nken
sem	sem	ct
mun	munu	sfg3en
láta	láta	sng
að	að	af
sér	sig	fpkeþ
kveða	kveða	sng
á	á	af
nýju	nýr	lheþsf
ári	ár	nheþ
,	,	pk
bæði	bæði	c
í	í	af
húsbúnaði	húsbúnaður	nkeþ
og	og	c
textíl	textíll	nkeþ
.	.	pl

Svartur	svartur	lkensf
Svarti	svartur	lkenvf
liturinn	litur	nkeng
verður	verða	sfg3en
áfram	áfram	aa
í	í	af
tísku	tíska	nveþ
á	á	af
næsta	næstur	lheþve
ári	ár	nheþ
og	og	c
verður	verða	sfg3en
honum	hann	fpkeþ
blandað	blanda	sþghen
saman	saman	aa
við	við	af
gyllta	gylltur	lkfosf
liti	litur	nkfo
.	.	pl

Gyllt	gylltur	lhensf
veggfóður	veggfóður	nhen
og	og	c
gulur	gulur	lkensf
litur	litur	nken
Við	ég	fp1fn
tókum	taka	sfg1fþ
saman	saman	aa
það	sá	faheo
helsta	heldri	lheove
sem	sem	ct
var	vera	sfg3eþ
í	í	af
tísku	tíska	nveþ
á	á	af
þessu	þessi	faheþ
ári	ár	nheþ
inni	inni	aa
á	á	af
heimilinu	heimili	nheþg
og	og	c
spáum	spá	sfg1fn
í	í	aa
hvað	hver	fshen
verði	verða	svg3en
mest	mikið	aae
ríkjandi	ríkjandi	lhenof
innan	innan	af
heimilisins	heimili	nheeg
á	á	af
því	sá	faheþ
næsta	næstur	lheþve
.	.	pl

Þótt	þótt	c
sumum	sumur	fokfþ
gæti	geta	svg3eþ
þótt	þykja	sþghen
þessi	þessi	faven
kúlulaga	kúlulaga	lvenof
eldhúsinnrétting	eldhúsinnrétting	nven
minna	minna	sng
á	á	af
fljúgandi	fljúgandi	lkeoof
furðuhlut	furðuhlutur	nkeo
í	í	af
kvikmynd	kvikmynd	nveþ
frá	frá	af
sjötta	sjötti	lkeþvf
áratug	áratugur	nkeþ
síðustu	síðari	lveeve
aldar	öld	nvee
,	,	pk
þykir	þykja	sfg3en
hún	hún	fpven
flott	flottur	lvensf
í	í	af
útliti	útlit	nheþ
auk	auk	af
þess	það	fphee
að	að	cn
búa	búa	sng
yfir	yfir	af
ýmsum	ýmis	fokfþ
eiginleikum	eiginleiki	nkfþ
.	.	pl

Efri	efri	lkeþvm
hluta	hluti	nkeþ
innréttingarinnar	innrétting	nveeg
má	mega	sfg3en
til	til	af
að	að	cn
mynda	mynda	sng
stjórna	stjórna	sng
með	með	af
þar	þar	aa
til	til	aa
gerðri	gerður	lveþsf
fjarstýringu	fjarstýring	nveþ
,	,	pk
bæði	bæði	c
hækka	hækka	sng
upp	upp	aa
í	í	af
loft	loft	nheo
og	og	c
lækka	lækka	sng
.	.	pl

Þannig	þannig	aa
er	vera	sfg3en
hægt	hægur	lhensf
að	að	cn
hafa	hafa	sng
hana	hún	fpveo
opna	opinn	lveosf
eða	eða	c
lokaða	lokaður	lveosf
eftir	eftir	af
þörfum	þörf	nvfþ
.	.	pl

Lægri	lágur	lvenvm
eining	eining	nven
innréttingarinnar	innrétting	nveeg
samanstendur	samanstanda	sfg3en
af	af	af
hringlaga	hringlaga	lheþof
vinnuborði	vinnuborð	nheþ
,	,	pk
tvöföldum	tvöfaldur	lkeþsf
vaski	vaskur	nkeþ
,	,	pk
fjórum	fjórir	tfvfþ
hellum	hella	nvfþ
,	,	pk
kælibúnaði	kælibúnaður	nkeþ
,	,	pk
inndraganlegu	inndraganlegur	lheþsf
borði	borð	nheþ
og	og	c
handvögnum	handvagn	nkfþ
.	.	pl

Efri	efri	lkenvm
hlutinn	hluti	nkeng
nýtist	nýta	sfm3en
sem	sem	c
fínasti	fínn	lkenve
loftháfur	loftháfur	nken
á	á	aa
meðan	meðan	c
eldamennsku	eldamennska	nveþ
stendur	standa	sfg3en
.	.	pl

Innréttinguna	innrétting	nveog
má	mega	sfg3en
síðan	síðan	aa
nota	nota	sng
sem	sem	c
lampa	lampi	nkeo
á	á	aa
meðan	meðan	c
hún	hún	fpven
er	vera	sfg3en
lokuð	lokaður	lvensf
.	.	pl

Loks	loks	aa
fylgir	fylgja	sfg3en
innréttingunni	innrétting	nveþg
falleg	fallegur	lvensf
vegghilla	vegghilla	nven
,	,	pk
sem	sem	ct
sést	sjá	sfm3en
til	til	af
hægri	hægri	lveevf
á	á	af
myndunum	mynd	nvfþg
,	,	pk
ásamt	ásamt	af
fjórum	fjórir	tfkfþ
fellistólum	fellistóll	nkfþ
.	.	pl

-	-	pa
rve	rve	x

Ítalskur	ítalskur	lkensf
stíll	stíll	nken
allsráðandi	allsráðandi	lkenof
ELDHÚSIÐ	eldhús	nheng
FRÁ	frá	af
ÍTALSKA	ítalskur	lkeþvf
HÖNNUÐINUM	hönnuður	nkeþg
SHEER	SHEER	n----s
SLÆR	slá	sfg3en
Í	í	aa
GEGN	gegn	aa
.	.	pl

Lampa	lampi	nkfo
má	mega	sfg3en
fá	fá	sng
í	í	af
mörgum	margur	lvfþsf
stærðum	stærð	nvfþ
og	og	c
gerðum	gerð	nvfþ
.	.	pl

Bæði	bæði	c
má	mega	sfg3en
fá	fá	sng
fallega	fallegur	lkfosf
klassíska	klassískur	lkfosf
lampa	lampi	nkfo
sem	sem	ct
aldrei	aldrei	aa
fara	fara	sfg3fn
úr	úr	af
tísku	tíska	nveþ
ásamt	ásamt	af
nýstárlegri	nýstárlegur	lkfþvm
lömpum	lampi	nkfþ
sem	sem	ct
líta	líta	sfg3fn
út	út	aa
fyrir	fyrir	af
að	að	cn
geta	geta	sng
flogið	fljúga	sþghen
með	með	af
þig	þú	fp2eo
tunglsins	tungl	nheeg
.	.	pl

Valið	val	nheng
er	vera	sfg3en
ykkar	þú	fp2fe
og	og	c
best	góður	lhense
er	vera	sfg3en
að	að	cn
kynna	kynna	sng
sér	sig	fpkeþ
úrvalið	úrval	nheog
vel	vel	aa
áður	áður	aa
en	en	c
fest	festa	sþghfn
eru	vera	sfg3fn
kaup	kaup	nhfn
á	á	af
þeim	sá	fakeþ
lampa	lampi	nkeþ
sem	sem	ct
ætlað	ætla	sþghen
er	vera	sfg3en
að	að	cn
veita	veita	sng
birtu	birta	nveþ
inn	inn	aa
í	í	af
líf	líf	nheo
ykkar	þú	fp2fe
.	.	pl

Flestar	margur	lvfnse
ljósabúðir	ljósabúð	nvfn
halda	halda	sfg3fn
úti	úti	aa
vefsíðum	vefsíða	nvfþ
þar	þar	aa
sem	sem	c
skoða	skoða	sng
má	mega	sfg3en
vöruúrvalið	vöruúrval	nheog
.	.	pl

Ætti	eiga	svg3eþ
það	það	fphen
að	að	cn
auðvelda	auðvelda	sng
valið	val	nheog
ásamt	ásamt	af
því	það	fpheþ
að	að	cn
spara	spara	sng
dýrmæt	dýrmætur	lhfosf
spor	spor	nhfo
í	í	af
jólaösinni	jólaös	nveþg
.	.	pl

Hér	hér	aa
eru	vera	sfg3fn
birtar	birta	sþgvfn
nokkrar	nokkur	fovfn
myndir	mynd	nvfn
af	af	af
stand-	standlampi	kt
og	og	c
borðlömpum	borðlampi	nkfþ
til	til	af
að	að	cn
veita	veita	sng
lesendum	lesandi	nkfþ
innsýn	innsýn	nveo
inn	inn	aa
í	í	af
lýsandi	lýsandi	lkeoof
heim	heimur	nkeo
lampanna	lampi	nkfeg
.	.	pl

-	-	pa
jóa	Jói	x

Og	og	c
það	það	fphen
varð	verða	sfg3eþ
ljós	ljós	nhen
...	...	pa

«	«	pg
Ætli	ætla	svg3en
það	það	fphen
megi	mega	svg3en
ekki	ekki	aa
segja	segja	sng
að	að	c
jólaseríurnar	jólasería	nvfng
og	og	c
allt	allur	fohen
skrautið	skraut	nheng
komi	koma	svg3en
í	í	af
aðra	annar	foveo
röndina	rönd	nveog
í	í	af
stað	staður	nkeo
málverka	málverk	nhfe
og	og	c
mynda	mynd	nvfe
þar	þar	aa
sem	sem	c
við	ég	fp1fn
kærastinn	kærasti	nkeng
minn	minn	feken
búum	búa	sfg1fn
í	í	af
leiguíbúð	leiguíbúð	nveþ
og	og	c
megum	mega	sfg1fn
þar	þar	aa
af	af	aa
leiðandi	leiða	slg
ekki	ekki	aa
negla	negla	sng
í	í	af
veggina	veggur	nkfog
,	,	pk
»	»	pg

segir	segja	sfg3en
Sunna	Sunna	nven-s
,	,	pk
en	en	c
óhætt	óhætt	lhensf
er	vera	sfg3en
að	að	cn
segja	segja	sng
að	að	c
þau	það	fphfn
skötuhjúin	skötuhjú	nhfng
hafi	hafa	svg3fn
verið	vera	sþghen
dugleg	duglegur	lhfnsf
við	við	af
að	að	cn
skreyta	skreyta	sng
og	og	c
lífga	lífga	sng
upp	upp	aa
á	á	af
húsakynni	húsakynni	nhfo
sín	sinn	fehfo
.	.	pl

Jólaskraut	jólaskraut	nhen
er	vera	sfg3en
hvert	hvert	aa
sem	sem	c
auga	auga	nhen
lítur	líta	sfg3en
.	.	pl

Jólastjörnur	jólastjarna	nvfn
og	og	c
-tré	-tré	nhfn
ljá	ljá	sfg3fn
heimilinu	heimili	nheþg
hlýlegan	hlýlegur	lkeosf
blæ	blær	nkeo
og	og	c
snjókorn	snjókorn	nhfn
sem	sem	ct
minna	minna	sfg3fn
á	á	af
stjörnur	stjarna	nvfo
hafa	hafa	sfg3fn
verið	vera	sþghen
límd	líma	sþghfn
á	á	af
stofuveggina	stofuveggur	nkfog
og	og	c
virðast	virða	sfm3fn
lýsa	lýsa	sng
í	í	af
mykri	myrkur	x
svo	svo	aa
engu	enginn	foheþ
líkara	líkur	lhenvm
er	vera	sfg3en
en	en	c
himinhvolfið	himinhvolf	nheng
sjáist	sjá	svm3en
í	í	aa
gegnum	gegnum	af
stofuna	stofa	nveog
.	.	pl

Það	það	fphen
er	vera	sfg3en
eitthvað	einhver	fohen
ævintýralegt	ævintýralegur	lhensf
við	við	af
íbúðina	íbúð	nveog
þegar	þegar	c
slökkt	slökkva	sþghen
hefur	hafa	sfg3en
verið	vera	sþghen
á	á	af
ljósunum	ljós	nhfþg
,	,	pk
gamaldags	gamaldags	lhfnof
borðstofu-	borðstofusett	kt
og	og	c
sófasett	sófasett	nhfn
eru	vera	sfg3fn
böðuð	baða	sþghfn
í	í	af
litríkum	litríkur	lkeþsf
bjarma	bjarmi	nkeþ
,	,	pk
en	en	c
húsfreyjan	húsfreyja	nveng
segir	segja	sfg3en
ljósin	ljós	nhfog
algjöran	algjör	lkeosf
óþarfa	óþarfi	nkeo
á	á	aa
meðan	meðan	c
kveikt	kveikja	sþghen
er	vera	sfg3en
á	á	af
seríunum	sería	nvfþg
.	.	pl

Athygli	athygli	nven
vekur	vekja	sfg3en
hversu	hversu	aa
litríkt	litríkur	lhensf
jólaskrautið	jólaskraut	nheng
er	vera	sfg3en
þar	þar	aa
sem	sem	c
það	það	fphen
er	vera	sfg3en
í	í	af
hrópandi	hrópandi	lveþof
mótsögn	mótsögn	nveþ
við	við	af
svart-hvíta	svart-hvítur	lheovf
skrautið	skraut	nheog
sem	sem	ct
tröllríður	tröllríða	sfg3en
öllu	allur	foheþ
um	um	af
þessar	þessi	favfo
mundir	mund	nvfo
.	.	pl

Sunnu	Sunna	nveþ-s
finnst	finna	sfm3en
svarthvíta	svarthvítur	lhenvf
skrautið	skraut	nheng
óneitanlega	óneitanlega	aa
fallegt	fallegur	lhensf
en	en	c
of	of	aa
mínimalískt	mínimalískur	lhensf
fyrir	fyrir	af
sinn	sinn	fekeo
smekk	smekkur	nkeo
.	.	pl

Hún	hún	fpven
reyni	reyna	svg3en
frekar	frekar	aam
að	að	cn
fara	fara	sng
fram	fram	aa
úr	úr	af
hófi	hóf	nheþ
í	í	af
skreytingum	skreyting	nvfþ
og	og	c
telur	telja	sfg3en
litskrúðugt	litskrúðugur	lheosf
jólaskraut	jólaskraut	nheo
einfaldlega	einfaldlega	aa
henta	henta	sng
betur	vel	aam
til	til	af
að	að	cn
ná	ná	sng
tilætluðum	tilætlaður	lkeþsf
árangri	árangur	nkeþ
en	en	c
það	sá	fahen
svart-hvíta	svart-hvítur	lhenvf
.	.	pl

«	«	pg
Svo	svo	aa
tengjast	tengja	sfm3fn
jólaskreytingarnar	jólaskreyting	nvfng
líka	líka	aa
þeirri	sá	faveþ
hefð	hefð	nveþ
,	,	pk
sem	sem	ct
við	ég	fp1fn
byrjuðum	byrja	sfg1fþ
með	með	aa
í	í	af
fyrra	fyrri	lheovm
,	,	pk
að	að	cn
halda	halda	sng
ærlegt	ærlegur	lheosf
jólapartí	jólapartí	nheo
í	í	af
desember	desember	nkeþ
,	,	pk
»	»	pg
bætir	bæta	sfg3en
Sunna	Sunna	nven-s
við	við	aa
.	.	pl

«	«	pg
Við	ég	fp1fn
bjóðum	bjóða	sfg1fn
þá	þá	aa
til	til	af
okkar	ég	fp1fe
góðra	góður	lkfesf
vina	vinur	nkfe
hópi	hópur	nkeþ
og	og	c
höfum	hafa	sfg1fn
fyrir	fyrir	af
reglu	regla	nveo
að	að	cn
bjóða	bjóða	sng
ekki	ekki	aa
alltaf	alltaf	aa
sömu	samur	fbkfþ
gestunum	gestur	nkfþg
,	,	pk
enda	enda	c
takmarkar	takmarka	sfg3en
stærð	stærð	nven
íbúðarinnar	íbúð	nveeg
nokkuð	nokkur	fohen
gestafjölda	gestafjöldi	nkeo
.	.	pl

Hún	hún	fpven
leynir	leyna	sfg3en
reyndar	reyndar	aa
svolítið	svolítið	aa
á	á	af
sér	sig	fpveþ
því	það	fpheþ
eftir	eftir	af
að	að	c
millidyr	millidyr	nven
sem	sem	ct
aðskilur	aðskilja	sfg3en
stofurnar	stofa	nvfog
tvær	tveir	tfvfo
hefur	hafa	sfg3en
verið	vera	sþghen
opnuð	opna	sþgven
alveg	alveg	aa
upp	upp	aa
á	á	af
gátt	gátt	nveo
má	mega	sfg3en
nýta	nýta	sng
þær	hún	fpvfo
sem	sem	ct
fínasta	fínn	lheove
dansgólf	dansgólf	nheo
.	.	pl

Þau	það	fphfn
Sunna	Sunna	nven-s
ákváðu	ákveða	sfg3fþ
reyndar	reyndar	aa
að	að	cn
fjölga	fjölga	sng
jólapartíunum	jólapartí	nhfþg
í	í	af
ár	ár	nheo
vegna	vegna	af
þess	það	fphee
hversu	hversu	aa
mikið	mikill	lhensf
jólabarn	jólabarn	nhen
hún	hún	fpven
er	vera	sfg3en
og	og	c
tóku	taka	sfg3fþ
forskot	forskot	nheo
á	á	af
sæluna	sæla	nveog
með	með	af
því	það	fpheþ
að	að	cn
halda	halda	sng
annað	annar	foheo
þeirra	það	fphfe
í	í	af
júlí	júlí	nkeþ
.	.	pl

«	«	pg
Við	ég	fp1fn
drógum	draga	sfg1fþ
jólaskrautið	jólaskraut	nheog
bara	bara	aa
fram	fram	aa
,	,	pk
skreyttum	skreyta	sfg1fþ
hátt	hátt	aa
og	og	c
lágt	lágt	aa
,	,	pk
útdeildum	útdeila	sfg1fþ
gjöfum	gjöf	nvfþ
og	og	c
grilluðum	grilla	sfg1fþ
í	í	af
garðinum	garður	nkeþg
,	,	pk
»	»	pg
segir	segja	sfg3en
hún	hún	fpven
sposk	sposkur	lvensf
.	.	pl

«	«	pg
Útkoman	útkoma	nveng
varð	verða	sfg3eþ
hið	hinn	ghen
skemmtilegasta	skemmtilegur	lhenve
sambland	sambland	nhen
af	af	af
jólaboði	jólaboð	nheþ
og	og	c
sumarlegri	sumarlegur	lveþsf
grillveislu	grillveisla	nveþ
þar	þar	aa
sem	sem	c
gestirnir	gestur	nkfng
léku	leika	sfg3fþ
við	við	af
hvurn	hver	x
sinn	sinn	fekeo
fingur	fingur	nkeo
.	.	pl
»	»	pg

-	-	pa
rve	rve	x

Jólaskrautið	jólaskraut	nheng
líka	líka	aa
dregið	draga	sþghen
fram	fram	aa
yfir	yfir	af
sumartímann	sumartími	nkeog
Sunnu	Sunna	nveþ-s
Guðmundsdóttur	Guðmundsdóttir	nveþ-s
,	,	pk
starfsmanni	starfsmaður	nkeþ
Jólahússins	Jólahús	nheegs
á	á	af
Skólavörðustíg	Skólavörðustígur	nkeþ-s
21	21	ta
A	A	x
,	,	pk
finnst	finna	sfm3en
fátt	fár	lhensf
eins	eins	aa
skemmtilegt	skemmtilegur	lhensf
og	og	c
að	að	cn
skreyta	skreyta	sng
heima	heima	aa
hjá	hjá	af
sér	sig	fpveþ
fyrir	fyrir	af
jólin	jól	nhfog
.	.	pl

Jónas	Jónas	nken-s
Ragnar	Ragnar	nken-s
Halldórsson	Halldórsson	nken-s
hefur	hafa	sfg3en
starfað	starfa	sþghen
sem	sem	c
antikmunasali	antíkmunasali	nken
í	í	af
um	um	aa
tuttugu	tuttugu	tfhfo
ár	ár	nhfo
.	.	pl

Verslanir	verslun	nvfn
hans	hann	fpkee
hafa	hafa	sfg3fn
verið	vera	sþghen
á	á	af
nokkrum	nokkur	fokfþ
stöðum	staður	nkfþ
í	í	af
borginni	borg	nveþg
en	en	c
í	í	af
dag	dagur	nkeo
rekur	reka	sfg3en
hann	hann	fpken
verslun	verslun	nveo
